train_loss	test_loss
1.2729646535496733	1.251071456856902
1.2357165130306051	1.2395276668855915
1.2263020933763078	1.2367922839928307
1.2192224980761472	1.2365821091043592
1.212326061752833	1.2366695629797901
1.2062104115475258	1.2379848006555805
