train_loss	test_loss
1.2721885828849122	1.2629387583970035
1.257066961503942	1.2584158379507262
1.2889561295665826	1.3645756817457586
1.3768579226624413	1.371166152479243
1.3081922726668993	1.2723513323241744
1.2699804471226412	1.2751107355371056
1.2674610358205507	1.2710666552618826
