train_loss	test_loss
1.2546833980156114	1.1896688206535349
1.1747694163133915	1.1623287026738756
1.1563917515458952	1.1507348416640966
1.146535146012271	1.1406896308266765
1.139769114294415	1.139066157935455
1.13488298997424	1.1327665177070638
1.1310152744760198	1.1287211262250063
