train_loss	test_loss
1.274260197436973	1.2507859811038273
1.2367807981358272	1.2409462546589367
1.2284188348136535	1.237749221911066
1.2227423523659031	1.2370824659385555
1.2177052208549901	1.237257873101092
1.2130572442866896	1.2378724029293884
