train_loss	test_loss
1.2775198832494483	1.2538312782480867
1.2392628366816534	1.2430003750759897
1.230993445795965	1.239700632435935
1.2259733649693667	1.238607720283179
1.2219486406132511	1.238497408521532
1.2182829887627467	1.2393324232576692
1.214961421761883	1.2402750144765227
