train_loss	test_loss
1.2675888447135928	1.2052659030925081
1.1902018587892145	1.1829806363756268
1.1732521705299517	1.168358164261973
1.1640531970137724	1.1608260771751215
1.1577856669794289	1.155704686006367
1.153287160371769	1.1514046584315891
1.149528812570366	1.148400183074149
1.1467083977934143	1.145189263382134
1.1441781355138871	1.144663145970736
