train_loss	test_loss
1.2884791023927191	1.2763261921778073
1.261688165305412	1.2632166226440886
1.252500102318585	1.25687745441234
1.247025707459341	1.2531189049201155
1.243225621768873	1.2504605791497467
1.2402718400574166	1.2482279616336887
1.2378665029730427	1.2467306297878886
1.235760528284665	1.2455449397381755
1.2339469228705315	1.2444764482618567
1.2322844338471486	1.2442875253005676
1.2307841618855795	1.2439166388638392
1.229377583036684	1.2432228485215147
