train_loss	test_loss
1.2767089445297033	1.2521654721906414
1.2374919084381295	1.240948657854847
1.228181455505493	1.23765584499733
1.2217110412850227	1.236637074685968
1.2158005602011397	1.2367385392173185
1.2104963999632832	1.2372147171600316
