train_loss	test_loss
1.2752344970561598	1.256948505525177
1.2431755956449466	1.245950460631982
1.2358997401037173	1.2421603602824418
1.2318066264124221	1.2400310700913997
1.228945903255515	1.239096344507414
1.2267434157465147	1.2384719201100625
1.2248635878573815	1.238318530428053
1.2231950699738716	1.2387375439520294
1.2216812013491103	1.2385200066027848
